pincode,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,geometry
713130,88.15787363,23.67174646,23.5,88,23.75,88.25,23.7,88.2,19,336,02303,WEST BENGAL,Nadia,Kaliganj,2303,320,19,POINT (88.1578736312341 23.671746461218948)
713131,87.81787753,23.52659976,23.5,88,23.5,87.75,23.5,87.8,19,335,02278,WEST BENGAL,Purba Bardhaman,Mangolkote,2278,306,19,POINT (87.81787753345473 23.526599755551157)
713132,87.99844618,23.5858712,23.5,88,23.5,88,23.6,88,19,335,02278,WEST BENGAL,Purba Bardhaman,Mangolkote,2278,306,19,POINT (87.9984461845798 23.585871201661185)
713140,88.05931681,23.68374991,23.5,88,23.75,88,23.7,88.1,19,335,02280,WEST BENGAL,Purba Bardhaman,Ketugram - II,2280,306,19,POINT (88.05931681233777 23.6837499132698)
713141,87.76177888,23.34218051,23.5,88,23.25,87.75,23.3,87.8,19,335,02288,WEST BENGAL,Purba Bardhaman,Galsi - II,2288,306,19,POINT (87.76177888448238 23.342180511309767)
713142,87.73103426,23.20678273,23,87.5,23.25,87.75,23.2,87.7,19,335,02297,WEST BENGAL,Purba Bardhaman,Khandaghosh,2297,306,19,POINT (87.73103426126768 23.206782733293316)
713143,88.03988771,23.50745177,23.5,88,23.5,88,23.5,88,19,335,02278,WEST BENGAL,Purba Bardhaman,Mangolkote,2278,306,19,POINT (88.03988770811605 23.50745176534888)
713144,87.61224177,23.44456261,23.5,87.5,23.5,87.5,23.4,87.6,19,335,02277,WEST BENGAL,Purba Bardhaman,Ausgram - I,2277,306,19,POINT (87.61224176836467 23.444562613940544)
713145,88.1374921,23.43840276,23.5,88,23.5,88.25,23.4,88.1,19,335,02285,WEST BENGAL,Purba Bardhaman,Manteswar,2285,306,19,POINT (88.13749210110076 23.438402756757824)
713146,88.17515616,23.19702496,23,88,23.25,88.25,23.2,88.2,19,335,02291,WEST BENGAL,Purba Bardhaman,Memari - I,2291,306,19,POINT (88.17515616475939 23.197024955240995)
713147,87.91635556,23.54371621,23.5,88,23.5,88,23.5,87.9,19,335,02278,WEST BENGAL,Purba Bardhaman,Mangolkote,2278,306,19,POINT (87.9163555557752 23.543716214013305)
713148,87.46646592,23.48441067,23.5,87.5,23.5,87.5,23.5,87.5,19,777,02276,WEST BENGAL,Paschim Bardhaman,Ausgram - II,2276,704,19,POINT (87.4664659224194 23.484410672197843)
713149,87.95596868,23.21051698,23,88,23.25,88,23.2,88,19,335,02290,WEST BENGAL,Purba Bardhaman,Burdwan - II,2290,306,19,POINT (87.95596867884046 23.21051697764566)
713150,88.07842787,23.59087523,23.5,88,23.5,88,23.6,88.1,19,335,02281,WEST BENGAL,Purba Bardhaman,Katwa - I,2281,306,19,POINT (88.07842786967097 23.59087523176205)
713151,88.0323997,23.1975364,23,88,23.25,88,23.2,88,19,335,02291,WEST BENGAL,Purba Bardhaman,Memari - I,2291,306,19,POINT (88.03239969690321 23.1975364030057)
713152,87.61872561,23.54516573,23.5,87.5,23.5,87.5,23.5,87.6,19,335,02277,WEST BENGAL,Purba Bardhaman,Ausgram - I,2277,306,19,POINT (87.61872561108359 23.545165731264984)
713153,87.56064697,23.500957,23.5,87.5,23.5,87.5,23.5,87.6,19,777,02276,WEST BENGAL,Paschim Bardhaman,Ausgram - II,2276,704,19,POINT (87.56064697264301 23.500956995557505)
713154,88.09728839,23.22294734,23,88,23.25,88,23.2,88.1,19,335,02292,WEST BENGAL,Purba Bardhaman,Memari - II,2292,306,19,POINT (88.09728838946641 23.222947341421243)
713166,88.07713036,23.08786671,23,88,23,88,23.1,88.1,19,335,02295,WEST BENGAL,Purba Bardhaman,Jamalpur,2295,306,19,POINT (88.07713035593747 23.08786670993581)
713201,87.31159621,23.50202641,23.5,87.5,23.5,87.25,23.5,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.31159620748886 23.502026414863554)
713202,87.29899777,23.49039889,23.5,87.5,23.5,87.25,23.5,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.298997773976 23.490398888486844)
713203,87.25918765,23.56549252,23.5,87.5,23.5,87.25,23.6,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.25918764861484 23.56549252361302)
713204,87.29444508,23.58237023,23.5,87.5,23.5,87.25,23.6,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.29444508417363 23.582370232642873)
713205,87.35592081,23.60077417,23.5,87.5,23.5,87.25,23.6,87.4,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.35592080663518 23.600774170295193)
713206,87.35346874,23.54097066,23.5,87.5,23.5,87.25,23.5,87.4,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.35346873954668 23.540970661873157)
713207,87.2447833,23.52695241,23.5,87,23.5,87.25,23.5,87.2,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.24478330155571 23.526952412648946)
713208,87.28406987,23.52653211,23.5,87.5,23.5,87.25,23.5,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.28406986684436 23.526532105390523)
713209,87.29821007,23.54986986,23.5,87.5,23.5,87.25,23.5,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.29821007315255 23.54986985623841)
713210,87.32025478,23.52753339,23.5,87.5,23.5,87.25,23.5,87.3,19,777,02274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,POINT (87.32025478030678 23.52753338728831)
